      0.9891563488 a       219     0     9     1    19
      0.2922698345 a       220     0     9     1    20
     -0.8159372139 a       221     0     9     1    21
      0.7186284534 a       222     0     9     1    22
      1.1120412634 a       223     0     9     1    23
     -0.4002017635 a       224     0     9     1    24
     -0.5714727220 a       225     0     9     1    25
      0.0716190554 a       226     0    10     1     1
      0.1901787041 a       227     0    10     1     2
      1.5370450071 a       228     0    10     1     3
     -0.1894692235 a       229     0    10     1     4
      0.2286633123 a       230     0    10     1     5
      0.2886692989 a       231     0    10     1     6
     -0.6432853614 a       232     0    10     1     7
      0.8827509228 a       233     0    10     1     8
     -0.0641354639 a       234     0    10     1     9
     -0.3009966572 a       235     0    10     1    10
      0.0283536788 a       236     0    10     1    11
      0.1403155111 a       237     0    10     1    12
     -0.1090130314 a       238     0    10     1    13
     -0.0128761243 a       239     0    10     1    14
     -0.4101069362 a       240     0    10     1    15
     -0.6716760278 a       241     0    10     1    16
     -0.1018069182 a       242     0    10     1    17
      0.1067598793 a       243     0    10     1    18
      0.5174462763 a       244     0    10     1    19
      1.0406627537 a       245     0    10     1    20
      0.3113883052 a       246     0    10     1    21
     -0.6832392468 a       247     0    10     1    22
      0.1984767788 a       248     0    10     1    23
      0.6242570042 a       249     0    10     1    24
      0.4748846897 a       250     0    10     1    25
     -0.0106181019 a       251     0    11     1     1
     -1.0928713032 a       252     0    11     1     2
     -0.2529115956 a       253     0    11     1     3
     -0.3592405843 a       254     0    11     1     4
      1.1158778902 a       255     0    11     1     5
      0.7220770633 a       256     0    11     1     6
     -0.1868099333 a       257     0    11     1     7
     -0.4471304079 a       258     0    11     1     8
      0.1747811362 a       259     0    11     1     9
     -0.3291643218 a       260     0    11     1    10
     -1.1487057335 a       261     0    11     1    11
     -0.4533140925 a       262     0    11     1    12
     -1.2440745168 a       263     0    11     1    13
      1.4079864796 a       264     0    11     1    14
     -0.4384036678 a       265     0    11     1    15
      1.2401951272 a       266     0    11     1    16
      0.3848339702 a       267     0    11     1    17
      0.2721443234 a       268     0    11     1    18
     -0.2038024015 a       269     0    11     1    19
     -0.6148567075 a       270     0    11     1    20
     -0.0147357653 a       271     0    11     1    21
      0.4126372991 a       272     0    11     1    22
     -0.3850173617 a       273     0    11     1    23
     -0.1457733986 a       274     0    11     1    24
