lag_ps,msd_seg1_A2,msd_seg2_A2,msd_seg3_A2,msd_seg4_A2,msd_seg5_A2
3.850000000000000000e+01,2.176709453230230196e+01,1.693849890529001101e+01,2.149739751346294270e+01,2.032765057615665327e+01,1.821692061142417174e+01
3.860000000000000142e+01,2.182061170996441746e+01,1.697984326541309841e+01,2.155087393458260436e+01,2.037739524867145491e+01,1.826223112996511944e+01
3.870000000000000284e+01,2.187431488636707400e+01,1.702096193126188695e+01,2.160424630748768848e+01,2.042696022357488417e+01,1.830767452328418798e+01
3.880000000000000426e+01,2.192827663237453351e+01,1.706234725562525156e+01,2.165757706013744155e+01,2.047652591211299011e+01,1.835298552865818422e+01
3.889999999999999858e+01,2.198180564274223414e+01,1.710425425349511386e+01,2.171112320531185702e+01,2.052592738559601671e+01,1.839813373179217848e+01
3.900000000000000000e+01,2.203490296579337127e+01,1.714626025975190871e+01,2.176470183681741943e+01,2.057522296989948174e+01,1.844322269620010601e+01
3.910000000000000142e+01,2.208803393125908343e+01,1.718834814888341000e+01,2.181818820004522408e+01,2.062459569450840036e+01,1.848823791394598715e+01
3.920000000000000284e+01,2.214118456621354269e+01,1.723047389066219637e+01,2.187151040109598199e+01,2.067377757199582078e+01,1.853323784561027310e+01
3.930000000000000426e+01,2.219464915365496793e+01,1.727248125290988767e+01,2.192485781618138674e+01,2.072287350040747711e+01,1.857832129686407896e+01
3.939999999999999858e+01,2.224829185747743665e+01,1.731429635430749769e+01,2.197821465416822306e+01,2.077242050283704344e+01,1.862367312424629517e+01
3.950000000000000000e+01,2.230143537701518497e+01,1.735600536538610683e+01,2.203165367487006066e+01,2.082239943661315706e+01,1.866898603254562516e+01
3.960000000000000142e+01,2.235415874107481926e+01,1.739761663931297164e+01,2.208527739434078541e+01,2.087252704849622020e+01,1.871393927762908049e+01
3.970000000000000284e+01,2.240692331348955690e+01,1.743910155367994363e+01,2.213877432774555132e+01,2.092267176467425216e+01,1.875883525506532834e+01
3.980000000000000426e+01,2.245984263854439789e+01,1.748079479385297930e+01,2.219194028413160780e+01,2.097260757062100822e+01,1.880375938958756521e+01
3.989999999999999858e+01,2.251268040550458238e+01,1.752250754948060418e+01,2.224488678946880427e+01,2.102218429942219302e+01,1.884891033100526059e+01
4.000000000000000000e+01,2.256550090868730507e+01,1.756386511477686696e+01,2.229794245446939271e+01,2.107173470688537975e+01,1.889411662443150774e+01
4.010000000000000142e+01,2.261860067689558562e+01,1.760493268767780961e+01,2.235110098653002453e+01,2.112130925262031056e+01,1.893917792469576966e+01
4.020000000000000284e+01,2.267195139457299646e+01,1.764621325815119945e+01,2.240401070861221555e+01,2.117069741121459003e+01,1.898401854923700327e+01
4.030000000000000426e+01,2.272536759945162643e+01,1.768772918278649442e+01,2.245672917958016512e+01,2.122002140704807616e+01,1.902894944994979198e+01
4.039999999999999858e+01,2.277870974747689914e+01,1.772941171943003980e+01,2.250931870550898850e+01,2.126928192484201929e+01,1.907384435907990650e+01
4.050000000000000000e+01,2.283188453642114624e+01,1.777122578698149979e+01,2.256167842030997051e+01,2.131861745638390104e+01,1.911875115200953346e+01
4.060000000000000142e+01,2.288513410043986340e+01,1.781352796245363379e+01,2.261391147411708502e+01,2.136805336136128375e+01,1.916369345101006516e+01
4.070000000000000284e+01,2.293853690928876077e+01,1.785588482111196384e+01,2.266596047412163983e+01,2.141748159952128461e+01,1.920893447819569388e+01
4.080000000000000426e+01,2.299173600046831467e+01,1.789801772116431167e+01,2.271801462401776206e+01,2.146703264747951323e+01,1.925389114588735495e+01
4.089999999999999858e+01,2.304467058748371500e+01,1.793993322653214406e+01,2.277020805034617013e+01,2.151639702838937396e+01,1.929824691774165402e+01
4.100000000000000000e+01,2.309739250106701292e+01,1.798165962977559218e+01,2.282263454603567965e+01,2.156558004450324972e+01,1.934263047919396428e+01
4.110000000000000142e+01,2.315009866821704421e+01,1.802334506779506995e+01,2.287486142609429152e+01,2.161476506860379132e+01,1.938710260177710509e+01
4.120000000000000284e+01,2.320306285662469747e+01,1.806508424384291800e+01,2.292702365258582020e+01,2.166396143333058077e+01,1.943151987208308640e+01
4.130000000000000426e+01,2.325604514273102197e+01,1.810639654360108608e+01,2.297903435178014320e+01,2.171299718227288977e+01,1.947579716780886727e+01
4.139999999999999858e+01,2.330875310798012023e+01,1.814736564363451166e+01,2.303125694059080075e+01,2.176191485811435911e+01,1.951975934965995663e+01
4.150000000000000000e+01,2.336112211441552944e+01,1.818846854433772720e+01,2.308403497843253405e+01,2.181090168217322045e+01,1.956354967818402102e+01
4.160000000000000142e+01,2.341333462898937512e+01,1.822974363568549805e+01,2.313720187727523481e+01,2.186005079355362568e+01,1.960730202509322950e+01
4.170000000000000284e+01,2.346574829304703158e+01,1.827127559240364008e+01,2.319076111474383950e+01,2.190893913839252605e+01,1.965119352269099195e+01
4.180000000000000426e+01,2.351848660531728541e+01,1.831245477981706671e+01,2.324410621789145637e+01,2.195774263817137495e+01,1.969550928437488935e+01
4.189999999999999858e+01,2.357122001447119786e+01,1.835374295765254260e+01,2.329735230688186576e+01,2.200658560404625419e+01,1.973986754524804965e+01
4.200000000000000000e+01,2.362417067507292856e+01,1.839513687928602081e+01,2.335060606403162708e+01,2.205532526837525253e+01,1.978413473878622497e+01
4.210000000000000142e+01,2.367735882860485574e+01,1.843657217912285518e+01,2.340390322255543509e+01,2.210379499354865018e+01,1.982869240469788963e+01
4.220000000000000284e+01,2.373043318684259972e+01,1.847790257246955647e+01,2.345731281252864164e+01,2.215161637514592741e+01,1.987357382511646264e+01
4.230000000000000426e+01,2.378360667586860799e+01,1.851901277310558314e+01,2.351087036082969917e+01,2.219954044719496977e+01,1.991865179575056288e+01
4.239999999999999858e+01,2.383710967614856102e+01,1.855996733763571527e+01,2.356406253585104338e+01,2.224768872496387928e+01,1.996368824413514531e+01
4.250000000000000000e+01,2.389141509343070524e+01,1.860098200137731084e+01,2.361701904942479047e+01,2.229587442303822087e+01,2.000850914167385497e+01
4.260000000000000142e+01,2.394660065933048543e+01,1.864217418847183794e+01,2.366989175205131346e+01,2.234402579436313729e+01,2.005344948471497801e+01
4.270000000000000284e+01,2.400171577218261731e+01,1.868336993676811630e+01,2.372292841626946469e+01,2.239251904547602479e+01,2.009850771212303755e+01
4.280000000000000426e+01,2.405654258756051433e+01,1.872455769614039411e+01,2.377662889660850354e+01,2.244130506630376587e+01,2.014355173238623564e+01
4.289999999999999858e+01,2.411091307300496211e+01,1.876559372377303703e+01,2.383098452091339681e+01,2.249028213689207689e+01,2.018866902374496419e+01
4.300000000000000000e+01,2.416499388937617709e+01,1.880677749697241197e+01,2.388552142598795314e+01,2.253950793920474283e+01,2.023380263041574167e+01
4.310000000000000142e+01,2.421884135135569949e+01,1.884845548881725108e+01,2.393970058472712736e+01,2.258869150808779480e+01,2.027871923921983921e+01
4.320000000000000284e+01,2.427211062312584389e+01,1.889037463151796459e+01,2.399370417360650265e+01,2.263782503939856383e+01,2.032316816621449718e+01
4.330000000000000426e+01,2.432526544161197535e+01,1.893221719730153652e+01,2.404749972428009741e+01,2.268696542461108479e+01,2.036725848713126652e+01
4.339999999999999858e+01,2.437849168012736101e+01,1.897366421082598009e+01,2.410121152783089116e+01,2.273628239186133015e+01,2.041158723846589851e+01
4.350000000000000000e+01,2.443174623313695548e+01,1.901499246351525230e+01,2.415492002020350526e+01,2.278572791909183337e+01,2.045628174309297265e+01
4.360000000000000142e+01,2.448509761735352441e+01,1.905677141205225311e+01,2.420849758930111051e+01,2.283497548545530975e+01,2.050102849674222227e+01
4.370000000000000284e+01,2.453835666284344441e+01,1.909911436733308321e+01,2.426205253013293728e+01,2.288412387983861507e+01,2.054551861670956470e+01
4.380000000000000426e+01,2.459193115086750225e+01,1.914150341734926641e+01,2.431562535275371673e+01,2.293321437657409234e+01,2.058976877771730329e+01
4.389999999999999858e+01,2.464560054719391502e+01,1.918340744439144885e+01,2.436916262383741483e+01,2.298239096753546917e+01,2.063409972828626948e+01
4.400000000000000000e+01,2.469911859571854507e+01,1.922529685241117292e+01,2.442244147172529978e+01,2.303182622371500443e+01,2.067881733259120836e+01
4.410000000000000142e+01,2.475210587769569770e+01,1.926739925279893839e+01,2.447553197471367525e+01,2.308129980022771122e+01,2.072370786345022609e+01
4.420000000000000284e+01,2.480478872323894279e+01,1.930924373259426474e+01,2.452873438707370468e+01,2.313040019180002105e+01,2.076876413635578089e+01
4.430000000000000426e+01,2.485753728161060394e+01,1.935066758947725418e+01,2.458205841146023474e+01,2.317908878923327620e+01,2.081415282937163624e+01
4.439999999999999858e+01,2.491049188497987998e+01,1.939223784482946655e+01,2.463548158353497186e+01,2.322771671631525692e+01,2.085970784542978507e+01
4.450000000000000000e+01,2.496350275397397667e+01,1.943395109345319582e+01,2.468865834970852546e+01,2.327624111290093367e+01,2.090520784218286465e+01
4.460000000000000142e+01,2.501662284147398196e+01,1.947562297616890348e+01,2.474153911050676413e+01,2.332467275617106850e+01,2.095042093715519016e+01
4.470000000000000284e+01,2.506961700117602732e+01,1.951747994324169611e+01,2.479457416030340156e+01,2.337316386617622754e+01,2.099542235103772470e+01
4.480000000000000426e+01,2.512254099376513494e+01,1.955923484858155703e+01,2.484823965147727165e+01,2.342163240982810279e+01,2.104039227111436716e+01
4.489999999999999858e+01,2.517507938501456266e+01,1.960096677999525028e+01,2.490230756094110731e+01,2.346988319019462210e+01,2.108562582498649718e+01
4.500000000000000000e+01,2.522762405713219636e+01,1.964268090712965886e+01,2.495626650316464179e+01,2.351798625418073740e+01,2.113143343792628315e+01
4.510000000000000142e+01,2.528034841863291149e+01,1.968442139708559679e+01,2.500993118485154909e+01,2.356618025210577372e+01,2.117741695490306597e+01
4.520000000000000284e+01,2.533314836613863719e+01,1.972616028396096510e+01,2.506354997196567780e+01,2.361456056842340701e+01,2.122317933632633924e+01
4.530000000000000426e+01,2.538579664789986623e+01,1.976786405701314564e+01,2.511716522481566827e+01,2.366297001187079729e+01,2.126868415228783604e+01
4.539999999999999858e+01,2.543820663204632027e+01,1.980930099062148741e+01,2.517064075735054374e+01,2.371149656917789272e+01,2.131348401953554017e+01
4.550000000000000000e+01,2.549046958305594401e+01,1.985051137555496226e+01,2.522445320102034927e+01,2.376048348835352186e+01,2.135815077644687676e+01
4.560000000000000142e+01,2.554279013256110176e+01,1.989158053011891525e+01,2.527842648367931844e+01,2.380944505557225810e+01,2.140321934667531778e+01
4.570000000000000284e+01,2.559517940689347171e+01,1.993272352141820392e+01,2.533209197326760176e+01,2.385828040246754256e+01,2.144867293879793380e+01
4.580000000000000426e+01,2.564781621112779675e+01,1.997401464608882904e+01,2.538557103885762345e+01,2.390728901308218823e+01,2.149411414280232790e+01
4.589999999999999858e+01,2.570099969602291168e+01,2.001543457113222857e+01,2.543881626908445170e+01,2.395621383746280841e+01,2.153948650365081718e+01
4.600000000000000000e+01,2.575413832713165618e+01,2.005640423092939173e+01,2.549176575019657065e+01,2.400539732792899983e+01,2.158496247234989340e+01
4.610000000000000142e+01,2.580707850348791510e+01,2.009703339024382984e+01,2.554438622718485519e+01,2.405468244914047560e+01,2.163064991289852301e+01
4.620000000000000284e+01,2.585996613109509212e+01,2.013797895538507987e+01,2.559725119981951025e+01,2.410359499586699172e+01,2.167629189422609315e+01
4.630000000000000426e+01,2.591303416833860140e+01,2.017933318983415703e+01,2.565044947758468652e+01,2.415200685511454282e+01,2.172188232643952333e+01
4.639999999999999858e+01,2.596617126433804401e+01,2.022043973458834643e+01,2.570390840721096026e+01,2.420013627358565245e+01,2.176771742858461067e+01
4.650000000000000000e+01,2.601933465810380497e+01,2.026136114399384525e+01,2.575751431196032115e+01,2.424802947824803923e+01,2.181369279499735114e+01
4.660000000000000142e+01,2.607252313002944177e+01,2.030229816550628641e+01,2.581099257341438147e+01,2.429592586968232837e+01,2.185958193338843714e+01
4.670000000000000284e+01,2.612535849775731123e+01,2.034337861608625531e+01,2.586453377027482503e+01,2.434385596517623185e+01,2.190524898968135048e+01
4.680000000000000426e+01,2.617777304003491778e+01,2.038434472990046231e+01,2.591767978429600916e+01,2.439191657808598279e+01,2.195067083346519965e+01
4.689999999999999858e+01,2.622991185973121020e+01,2.042528918839131080e+01,2.597072331023357705e+01,2.444039698897071489e+01,2.199552731588683585e+01
4.700000000000000000e+01,2.628177978096210055e+01,2.046648269406250265e+01,2.602412348981869883e+01,2.448863954712333779e+01,2.204009412222652387e+01
4.710000000000000142e+01,2.633335390957100586e+01,2.050810118135109761e+01,2.607743495892064090e+01,2.453666580837175104e+01,2.208493106858905008e+01
4.720000000000000284e+01,2.638482975725661106e+01,2.054979620782368954e+01,2.613063528800270419e+01,2.458457253542554000e+01,2.213010738226180862e+01
4.730000000000000426e+01,2.643602649280716577e+01,2.059122259026198876e+01,2.618372272799053135e+01,2.463256726392369345e+01,2.217547839919356534e+01
4.739999999999999858e+01,2.648727393049997403e+01,2.063239697518119087e+01,2.623692002608149920e+01,2.468056840492812398e+01,2.222098706279225766e+01
4.750000000000000000e+01,2.653871766302958335e+01,2.067351815255123171e+01,2.629009531704032909e+01,2.472856463510203540e+01,2.226673252235490708e+01
4.760000000000000142e+01,2.659059955742602810e+01,2.071488063929039569e+01,2.634309674257083245e+01,2.477660117520492733e+01,2.231270930673742114e+01
4.770000000000000284e+01,2.664263356143491990e+01,2.075623692676997223e+01,2.639582992657950555e+01,2.482443867118049852e+01,2.235873049331761564e+01
4.780000000000000426e+01,2.669475451973860913e+01,2.079756017072964269e+01,2.644843302762550508e+01,2.487196955441294577e+01,2.240440489775469146e+01
4.789999999999999858e+01,2.674743602512134899e+01,2.083882332571783991e+01,2.650131027947659490e+01,2.491982635915167776e+01,2.244981485721741521e+01
4.800000000000000000e+01,2.680052930713894455e+01,2.088007432333642299e+01,2.655424848447562169e+01,2.496770690136515469e+01,2.249516763742030534e+01
4.810000000000000142e+01,2.685394172532594226e+01,2.092139582852867363e+01,2.660725498556023183e+01,2.501564341642022882e+01,2.254061534442574199e+01
4.820000000000000284e+01,2.690713060363649944e+01,2.096281237759844274e+01,2.666061635210157732e+01,2.506374794133820672e+01,2.258636867407943427e+01
4.830000000000000426e+01,2.696034893362245910e+01,2.100419452147020749e+01,2.671395550216226411e+01,2.511200757553504559e+01,2.263190243092706666e+01
4.839999999999999858e+01,2.701329693478870553e+01,2.104553322249853409e+01,2.676700523298656975e+01,2.516003633206640089e+01,2.267705043933354148e+01
4.850000000000000000e+01,2.706610935123817185e+01,2.108713121304455029e+01,2.682005109210871296e+01,2.520834854208821341e+01,2.272226424202749229e+01
4.860000000000000142e+01,2.711880374158164031e+01,2.112912874949863351e+01,2.687332385278305225e+01,2.525708291211204326e+01,2.276769141861002410e+01
4.870000000000000284e+01,2.717154464189818697e+01,2.117124857689005069e+01,2.692648709798160667e+01,2.530630623634904453e+01,2.281303259203094669e+01
4.880000000000000426e+01,2.722447129438875280e+01,2.121319605390756635e+01,2.697982548083122367e+01,2.535549311636708936e+01,2.285856978641841408e+01
4.889999999999999858e+01,2.727747147113609927e+01,2.125490038333382259e+01,2.703346345877915624e+01,2.540448428441783335e+01,2.290427480637322688e+01
4.900000000000000000e+01,2.733038780394487333e+01,2.129646201385214610e+01,2.708726767707357297e+01,2.545343037441619671e+01,2.295002460088495866e+01
4.910000000000000142e+01,2.738357816239028253e+01,2.133802281049814198e+01,2.714099373403570326e+01,2.550267702559359861e+01,2.299538281658507088e+01
4.920000000000000284e+01,2.743679974271759292e+01,2.137945596024206196e+01,2.719519612599641434e+01,2.555218865925263572e+01,2.304074038386393042e+01
4.930000000000000426e+01,2.749036355916518914e+01,2.142050793893379534e+01,2.724956631443151878e+01,2.560131963212089090e+01,2.308637853995350753e+01
4.939999999999999858e+01,2.754389340839330202e+01,2.146174134580959247e+01,2.730380081004422266e+01,2.564983664666038976e+01,2.313191015665063688e+01
4.950000000000000000e+01,2.759700513321258697e+01,2.150336841263420595e+01,2.735776679760391517e+01,2.569775190165709589e+01,2.317721771696295718e+01
4.960000000000000142e+01,2.764954611227476278e+01,2.154553669321566645e+01,2.741146050328683614e+01,2.574519706446877976e+01,2.322230589725230487e+01
4.970000000000000284e+01,2.770195438304000390e+01,2.158766551245799192e+01,2.746517403208661179e+01,2.579256733099018462e+01,2.326745590407363906e+01
4.980000000000000426e+01,2.775448100406792662e+01,2.162933090723632645e+01,2.751884527494866362e+01,2.584023022139030701e+01,2.331276591726866343e+01
4.989999999999999858e+01,2.780754896070279258e+01,2.167061193183757339e+01,2.757263505236988976e+01,2.588804145911380417e+01,2.335802171705266161e+01
5.000000000000000000e+01,2.786074644898521413e+01,2.171165073672160872e+01,2.762640948990800993e+01,2.593623882920408974e+01,2.340300126538634018e+01
5.010000000000000142e+01,2.791398202831692998e+01,2.175258121345215301e+01,2.768023467441736329e+01,2.598451333280517161e+01,2.344772589487115511e+01
5.020000000000000284e+01,2.796755405394686278e+01,2.179358771378962700e+01,2.773405325371692598e+01,2.603254214950984746e+01,2.349244861158462783e+01
5.030000000000000426e+01,2.802126212625348245e+01,2.183478326473576203e+01,2.778795419283332890e+01,2.608068756142725775e+01,2.353742491777726187e+01
5.039999999999999858e+01,2.807512859765810731e+01,2.187586993823141057e+01,2.784224698390028507e+01,2.612907332049338294e+01,2.358248038132803615e+01
5.050000000000000000e+01,2.812877088161380357e+01,2.191703418939874481e+01,2.789699535589179291e+01,2.617759856236832761e+01,2.362741690421297491e+01
5.060000000000000142e+01,2.818217137722642818e+01,2.195826359261437588e+01,2.795194108177359738e+01,2.622603837264716020e+01,2.367235508203636485e+01
5.070000000000000284e+01,2.823573115394585997e+01,2.199998630758798157e+01,2.800696470073187427e+01,2.627436308240282514e+01,2.371774317082553551e+01
5.080000000000000426e+01,2.828951161935269809e+01,2.204202773771419288e+01,2.806204271950136331e+01,2.632215601408000438e+01,2.376351548989212503e+01
5.089999999999999858e+01,2.834337239975593192e+01,2.208395848351893775e+01,2.811720654658499186e+01,2.637000449581880090e+01,2.380953705842329526e+01
5.100000000000000000e+01,2.839697522094272841e+01,2.212585152376604114e+01,2.817212605893611865e+01,2.641795135955357310e+01,2.385598984747406703e+01
5.110000000000000142e+01,2.845063851598085591e+01,2.216761104558156603e+01,2.822693274825861920e+01,2.646562655689625743e+01,2.390239499988418004e+01
5.120000000000000284e+01,2.850432643858808390e+01,2.220941707402587184e+01,2.828133776204023775e+01,2.651282919117018722e+01,2.394881167407488931e+01
5.130000000000000426e+01,2.855807793043726761e+01,2.225132233289454575e+01,2.833536687459355718e+01,2.655978246329935999e+01,2.399517524852313244e+01
5.139999999999999858e+01,2.861174933323006186e+01,2.229365040709031831e+01,2.838928926266860842e+01,2.660706965675572633e+01,2.404142782313362048e+01
5.150000000000000000e+01,2.866569122845034201e+01,2.233639676937289664e+01,2.844299205021473753e+01,2.665451330496352611e+01,2.408715195134001874e+01
5.160000000000000142e+01,2.871978574348985802e+01,2.237894272461864631e+01,2.849642796945334311e+01,2.670219015599589341e+01,2.413254596445881006e+01
5.170000000000000284e+01,2.877409078462532577e+01,2.242113288813285266e+01,2.854966453400714244e+01,2.674983174312939482e+01,2.417804433845916279e+01
5.180000000000000426e+01,2.882798965556781567e+01,2.246328811077037813e+01,2.860290696354742224e+01,2.679755685234914964e+01,2.422414516127829742e+01
5.189999999999999858e+01,2.888144982332187283e+01,2.250517152129852860e+01,2.865635693422915509e+01,2.684524711954214027e+01,2.427015288723318065e+01
5.200000000000000000e+01,2.893508773410523460e+01,2.254679899453248737e+01,2.871004515750886199e+01,2.689300711751006645e+01,2.431586917499451417e+01
5.210000000000000142e+01,2.898884020576091913e+01,2.258829108670991204e+01,2.876370798015124208e+01,2.694061278445037289e+01,2.436120825506653986e+01
5.220000000000000284e+01,2.904248742018295815e+01,2.262970970806410875e+01,2.881731649851640498e+01,2.698813683327675150e+01,2.440645073646812691e+01
5.230000000000000426e+01,2.909583430330373588e+01,2.267072620325644650e+01,2.887098873125670195e+01,2.703583925681028077e+01,2.445186181095155220e+01
5.239999999999999858e+01,2.914895961809193992e+01,2.271181402858650600e+01,2.892489639981427629e+01,2.708394810003308351e+01,2.449724579320153239e+01
5.250000000000000000e+01,2.920204412542548411e+01,2.275281288909609856e+01,2.897859956605443799e+01,2.713230648013092150e+01,2.454223093113025556e+01
5.260000000000000142e+01,2.925509716213288414e+01,2.279370088511178238e+01,2.903249818574136754e+01,2.718048460760546448e+01,2.458711378748218124e+01
5.270000000000000284e+01,2.930827450639393561e+01,2.283453374650789769e+01,2.908659215358097683e+01,2.722864145871953312e+01,2.463204338477302713e+01
5.280000000000000426e+01,2.936138685328809927e+01,2.287532907750846078e+01,2.914060487763654805e+01,2.727694196164534191e+01,2.467708802516543898e+01
5.289999999999999858e+01,2.941448204946823708e+01,2.291603926652498302e+01,2.919462744091345385e+01,2.732511999389484103e+01,2.472216048266160371e+01
5.300000000000000000e+01,2.946775258345934390e+01,2.295707953098295562e+01,2.924894084277312700e+01,2.737278574843713486e+01,2.476707799700272616e+01
5.310000000000000142e+01,2.952110575812820059e+01,2.299869507271604263e+01,2.930333023561473382e+01,2.742029450898609255e+01,2.481201065274074935e+01
5.320000000000000284e+01,2.957471544703869171e+01,2.304042322303669366e+01,2.935793375625080515e+01,2.746806898534275021e+01,2.485703691396993520e+01
5.330000000000000426e+01,2.962835436319966576e+01,2.308185318605749714e+01,2.941272877910731154e+01,2.751589073184651824e+01,2.490217479256561006e+01
5.339999999999999858e+01,2.968168809166077082e+01,2.312329466287713231e+01,2.946745289717850014e+01,2.756389062360624109e+01,2.494751640985764496e+01
5.350000000000000000e+01,2.973452307832284802e+01,2.316505515878649391e+01,2.952213793684991217e+01,2.761218237226212224e+01,2.499300013494679007e+01
5.360000000000000142e+01,2.978711869316296657e+01,2.320713142436893861e+01,2.957708798912962322e+01,2.766094174029103669e+01,2.503844620375037522e+01
5.370000000000000284e+01,2.984004272473135444e+01,2.324921018223788849e+01,2.963180333362083019e+01,2.770945972601866458e+01,2.508406902291099172e+01
5.380000000000000426e+01,2.989343826060140330e+01,2.329106158762515122e+01,2.968608694557603300e+01,2.775757714115195540e+01,2.512991534550978301e+01
5.389999999999999858e+01,2.994706613963665021e+01,2.333239534388968650e+01,2.973991916930112112e+01,2.780590109799639009e+01,2.517575651214468380e+01
5.400000000000000000e+01,3.000075758424922157e+01,2.337383510978894208e+01,2.979364029961402238e+01,2.785456088069819813e+01,2.522170476845145970e+01
5.410000000000000142e+01,3.005444362760016830e+01,2.341551414022896083e+01,2.984730863615998686e+01,2.790316823410791258e+01,2.526718020110645568e+01
5.420000000000000284e+01,3.010791410521339984e+01,2.345736678324778879e+01,2.990075097031359164e+01,2.795148752597756570e+01,2.531215997487184666e+01
5.430000000000000426e+01,3.016119052523306010e+01,2.349933623615664047e+01,2.995441323716172022e+01,2.799951540453642096e+01,2.535706158254232889e+01
5.439999999999999858e+01,3.021416229579478951e+01,2.354118225979422974e+01,3.000863107919364481e+01,2.804791237121052916e+01,2.540259959032074022e+01
5.450000000000000000e+01,3.026697007278248464e+01,2.358296894407011735e+01,3.006298937260111970e+01,2.809686219624734349e+01,2.544876954088676158e+01
5.460000000000000142e+01,3.031996390029597066e+01,2.362511536458436723e+01,3.011688102563994818e+01,2.814595790638535533e+01,2.549507401457255895e+01
5.470000000000000284e+01,3.037288033390822761e+01,2.366737244709447552e+01,3.017044734141132523e+01,2.819517701516945252e+01,2.554130125897270887e+01
5.480000000000000426e+01,3.042574765855874830e+01,2.370941994199474223e+01,3.022382797233661123e+01,2.824431732971037690e+01,2.558757262186882642e+01
5.489999999999999858e+01,3.047818823718251835e+01,2.375103062218870420e+01,3.027731479179396956e+01,2.829316490591198274e+01,2.563389767508269301e+01
5.500000000000000000e+01,3.053046076298588929e+01,2.379256318948976912e+01,3.033084691065154814e+01,2.834171751380786830e+01,2.568015666362671823e+01
5.510000000000000142e+01,3.058285282339745947e+01,2.383392297490524214e+01,3.038416015876577347e+01,2.838972792504501541e+01,2.572627870094258640e+01
5.520000000000000284e+01,3.063558138083489268e+01,2.387520100148305247e+01,3.043712704436783056e+01,2.843761168681920282e+01,2.577235935495161101e+01
5.530000000000000426e+01,3.068859257253251727e+01,2.391618727544018697e+01,3.048994654729763809e+01,2.848534858229212219e+01,2.581846511151941215e+01
5.539999999999999858e+01,3.074189619308030430e+01,2.395702245165007938e+01,3.054320917541874181e+01,2.853323396220282149e+01,2.586449180674757287e+01
5.550000000000000000e+01,3.079532431406700965e+01,2.399779494204784669e+01,3.059679850478946861e+01,2.858137692174286926e+01,2.591046530960656824e+01
5.560000000000000142e+01,3.084833080254792037e+01,2.403859679053286413e+01,3.065039080330720012e+01,2.862973182744480027e+01,2.595629458676722479e+01
5.570000000000000284e+01,3.090089020009519061e+01,2.407931210803971567e+01,3.070398551843906532e+01,2.867808844848149974e+01,2.600222093366312137e+01
5.580000000000000426e+01,3.095315010718174520e+01,2.411993681111008314e+01,3.075781890299187538e+01,2.872639318783893714e+01,2.604820475105039179e+01
5.589999999999999858e+01,3.100529726631480187e+01,2.416071471780880842e+01,3.081177158976934294e+01,2.877465893117024720e+01,2.609407137166845203e+01
5.600000000000000000e+01,3.105811006173541600e+01,2.420161347136153651e+01,3.086584980117848076e+01,2.882288633812018119e+01,2.613973599550916305e+01
5.610000000000000142e+01,3.111116246818933817e+01,2.424298905400979720e+01,3.091987817163451169e+01,2.887113491519578901e+01,2.618468164742890636e+01
5.620000000000000284e+01,3.116387362824842810e+01,2.428460693505414980e+01,3.097359805298604130e+01,2.891954371495515730e+01,2.622956809159906655e+01
5.630000000000000426e+01,3.121664345975265675e+01,2.432632404187907937e+01,3.102729610086075951e+01,2.896808635277469790e+01,2.627486685230227437e+01
5.639999999999999858e+01,3.126937305423308544e+01,2.436798891103613940e+01,3.108083320829791418e+01,2.901654338554320134e+01,2.632069012757909832e+01
5.650000000000000000e+01,3.132203535192267552e+01,2.440941117809366290e+01,3.113464012120403623e+01,2.906478818378589324e+01,2.636616437371567301e+01
5.660000000000000142e+01,3.137483757828417552e+01,2.445040655257742657e+01,3.118821496149998396e+01,2.911314532410052891e+01,2.641133509272404467e+01
5.670000000000000284e+01,3.142757375350104354e+01,2.449126797878775008e+01,3.124125219179372337e+01,2.916167627757830516e+01,2.645651596997403843e+01
5.680000000000000426e+01,3.148015866933821627e+01,2.453202658518362611e+01,3.129395202209115823e+01,2.921051406751728763e+01,2.650182074032002788e+01
5.689999999999999858e+01,3.153280461643075938e+01,2.457270943070206926e+01,3.134646475424748147e+01,2.925944352974517670e+01,2.654714159071732027e+01
5.700000000000000000e+01,3.158568672890745432e+01,2.461344753701144938e+01,3.139928934363122437e+01,2.930797962707854154e+01,2.659224842397083322e+01
5.710000000000000142e+01,3.163850859388843872e+01,2.465419312617048320e+01,3.145217788160697125e+01,2.935633411384512925e+01,2.663732888551098199e+01
5.720000000000000284e+01,3.169128911583297281e+01,2.469496031096040412e+01,3.150519249601671490e+01,2.940485122510573035e+01,2.668244553419326337e+01
5.730000000000000426e+01,3.174358891483838363e+01,2.473585669057281677e+01,3.155825800427295746e+01,2.945387617888060561e+01,2.672737549555731107e+01
5.739999999999999858e+01,3.179547023399211270e+01,2.477670291167291694e+01,3.161126922813947004e+01,2.950270952250921042e+01,2.677220931697211981e+01
5.750000000000000000e+01,3.184704679915345338e+01,2.481775170405611064e+01,3.166429602104641816e+01,2.955138138373228429e+01,2.681664396180041265e+01
5.760000000000000142e+01,3.189820452622614511e+01,2.485865441903963813e+01,3.171747459491595222e+01,2.960025302200307706e+01,2.686089550377546331e+01
5.770000000000000284e+01,3.194971013359525358e+01,2.489929930970270533e+01,3.177078069133407467e+01,2.964954571798541849e+01,2.690543205587736963e+01
