lag_ps,msd_seg1_A2,msd_seg2_A2,msd_seg3_A2,msd_seg4_A2,msd_seg5_A2
3.820000000000000284e+01,1.778358720123839376e+01,1.670520587341075824e+01,1.614387778012805441e+01,1.934488700255361593e+01,2.034591534657595702e+01
3.830000000000000426e+01,1.783087252581330517e+01,1.674443233081971982e+01,1.618204968198509519e+01,1.939007589307237112e+01,2.039757585112532468e+01
3.839999999999999858e+01,1.787713911238008890e+01,1.678360917130395435e+01,1.622114064310562043e+01,1.943510678123888269e+01,2.044952708456700208e+01
3.850000000000000000e+01,1.792248700621541602e+01,1.682266615262142295e+01,1.626071704269158147e+01,1.947863120788258584e+01,2.050250196203135644e+01
3.860000000000000142e+01,1.796734555054276683e+01,1.686124718020127133e+01,1.629994708937365644e+01,1.952112833508245160e+01,2.055623605938986742e+01
3.870000000000000284e+01,1.801207436033345033e+01,1.689983472505602080e+01,1.633925441231345488e+01,1.956360532580748668e+01,2.061075697572275800e+01
3.880000000000000426e+01,1.805720185897581587e+01,1.693897156154313066e+01,1.637930875933247776e+01,1.960588221424334776e+01,2.066589843898126233e+01
3.889999999999999858e+01,1.810247498393512089e+01,1.697802433089707108e+01,1.641981286448046617e+01,1.964832093696270121e+01,2.072077368893216587e+01
3.900000000000000000e+01,1.814732869123002246e+01,1.701630340551662357e+01,1.646053617524543000e+01,1.969151144244257523e+01,2.077485198417899781e+01
3.910000000000000142e+01,1.819122623947883710e+01,1.705371839574051762e+01,1.650027320074033810e+01,1.973459010047348272e+01,2.082809542523365920e+01
3.920000000000000284e+01,1.823508828236083801e+01,1.709151361134061275e+01,1.653962861491344682e+01,1.977708806375972728e+01,2.088157403834029324e+01
3.930000000000000426e+01,1.827917746717022496e+01,1.712989368257430556e+01,1.657872069360996647e+01,1.982023608192654862e+01,2.093497376196329540e+01
3.939999999999999858e+01,1.832345049965743655e+01,1.716853618054512154e+01,1.661737375554369578e+01,1.986355261630870217e+01,2.098823396693518362e+01
3.950000000000000000e+01,1.836748568965560580e+01,1.720633587979821399e+01,1.665541401000144006e+01,1.990674423228136192e+01,2.104192970975396548e+01
3.960000000000000142e+01,1.841183923915187748e+01,1.724330942014620049e+01,1.669368304156216354e+01,1.994986959477849098e+01,2.109465128240711707e+01
3.970000000000000284e+01,1.845660642327131740e+01,1.728043814012161761e+01,1.673239198906728831e+01,1.999294595244675321e+01,2.114641135271898165e+01
3.980000000000000426e+01,1.850225053384237839e+01,1.731751132885490208e+01,1.677190137579245643e+01,2.003564332289662531e+01,2.119695379899413012e+01
3.989999999999999858e+01,1.854917357025670910e+01,1.735551002933243936e+01,1.681186591950528708e+01,2.007843942463190601e+01,2.124791975505137387e+01
4.000000000000000000e+01,1.859730237432490085e+01,1.739420726673073148e+01,1.685183220086803146e+01,2.012126590149919991e+01,2.130002799497500376e+01
4.010000000000000142e+01,1.864530110397731377e+01,1.743216865741872112e+01,1.689138714806091457e+01,2.016473247967409677e+01,2.135274798233829685e+01
4.020000000000000284e+01,1.869224854388430046e+01,1.746938661489327060e+01,1.693112533336697467e+01,2.020856361465210327e+01,2.140526032443060700e+01
4.030000000000000426e+01,1.873862670211403980e+01,1.750638999097815685e+01,1.697065956644940954e+01,2.025255843161393798e+01,2.145714114592689370e+01
4.039999999999999858e+01,1.878505929070624347e+01,1.754372552161889232e+01,1.700956608032943507e+01,2.029690887430262691e+01,2.150872299292734624e+01
4.050000000000000000e+01,1.883213012758520932e+01,1.758189973767817449e+01,1.704849122229809311e+01,2.034044972092192438e+01,2.156021409323087568e+01
4.060000000000000142e+01,1.887935237575595337e+01,1.762050792534467192e+01,1.708817985316568411e+01,2.038400833988057670e+01,2.161180021496496551e+01
4.070000000000000284e+01,1.892664011573052818e+01,1.765967907713870133e+01,1.712805498751482602e+01,2.042843578038641539e+01,2.166355233149696957e+01
4.080000000000000426e+01,1.897416377482860028e+01,1.769826023316220898e+01,1.716755525743905153e+01,2.047321794221132052e+01,2.171473247536718176e+01
4.089999999999999858e+01,1.902207973313083755e+01,1.773604066568952575e+01,1.720691912391160017e+01,2.051748246712806889e+01,2.176552846193057533e+01
4.100000000000000000e+01,1.907000388602548568e+01,1.777335766420082308e+01,1.724642472119873204e+01,2.056080205245992332e+01,2.181689562977511088e+01
4.110000000000000142e+01,1.911734149954042294e+01,1.781090059898373568e+01,1.728592131494096762e+01,2.060393978212824351e+01,2.186831133105340541e+01
4.120000000000000284e+01,1.916386066887853445e+01,1.784934096346940890e+01,1.732459748838025249e+01,2.064753690218012494e+01,2.191985710831428591e+01
4.130000000000000426e+01,1.921008709932233316e+01,1.788927636907576968e+01,1.736276363090945196e+01,2.069125583706845362e+01,2.197193675341199537e+01
4.139999999999999858e+01,1.925653864195293608e+01,1.792971218875460337e+01,1.740174562963195726e+01,2.073496046413571037e+01,2.202403753386018082e+01
4.150000000000000000e+01,1.930313257011069439e+01,1.797003752950330835e+01,1.744084322801306897e+01,2.077801883234476321e+01,2.207634971645769895e+01
4.160000000000000142e+01,1.935029429453403083e+01,1.800941619880571309e+01,1.747992450139614462e+01,2.082090256955723717e+01,2.212819904640123170e+01
4.170000000000000284e+01,1.939835988043957471e+01,1.804809825836203174e+01,1.751888988731409569e+01,2.086293492313900444e+01,2.217932833319710895e+01
4.180000000000000426e+01,1.944663732445050641e+01,1.808649045393927324e+01,1.755785701918227559e+01,2.090502526689329699e+01,2.222942164675337295e+01
4.189999999999999858e+01,1.949497846505496312e+01,1.812509912989387217e+01,1.759675045013867845e+01,2.094731875070404215e+01,2.227859061171192678e+01
4.200000000000000000e+01,1.954313611379154381e+01,1.816317845783192197e+01,1.763535345703422053e+01,2.098999115565181839e+01,2.232746818606205252e+01
4.210000000000000142e+01,1.959257862532466987e+01,1.820122665123797390e+01,1.767319964652477893e+01,2.103336896458249328e+01,2.237747853289088340e+01
4.220000000000000284e+01,1.964287440988729116e+01,1.823972706403243649e+01,1.771171025398768606e+01,2.107757514513350472e+01,2.242887486149978926e+01
4.230000000000000426e+01,1.969266720274288218e+01,1.827903352143451698e+01,1.775163102684560812e+01,2.112208253538345559e+01,2.248137606486988815e+01
4.239999999999999858e+01,1.974243537519585345e+01,1.831884684297421373e+01,1.779200459699528380e+01,2.116657483089185376e+01,2.253345591181768626e+01
4.250000000000000000e+01,1.979293594618535934e+01,1.835897816718969366e+01,1.783256563485449320e+01,2.121065733932589481e+01,2.258506731425806535e+01
4.260000000000000142e+01,1.984315376531178288e+01,1.839832121425012446e+01,1.787271456526636371e+01,2.125529845973056808e+01,2.263707781135158825e+01
4.270000000000000284e+01,1.989315613344498246e+01,1.843785935129949394e+01,1.791234102316875365e+01,2.130046680361476774e+01,2.268968403626507069e+01
4.280000000000000426e+01,1.994303790293749046e+01,1.847733691940294065e+01,1.795140497563720672e+01,2.134614218235466865e+01,2.274216332964308052e+01
4.289999999999999858e+01,1.999225225400617845e+01,1.851584512560457796e+01,1.798969671075624532e+01,2.139140262892687971e+01,2.279461715832635349e+01
4.300000000000000000e+01,2.004074079501531003e+01,1.855336958919002299e+01,1.802865546632332538e+01,2.143775416780678711e+01,2.284636138553918272e+01
4.310000000000000142e+01,2.008868659304223669e+01,1.859004048262520215e+01,1.806843570396047483e+01,2.148401162203706605e+01,2.289793738268480183e+01
4.320000000000000284e+01,2.013609647540271652e+01,1.862691385298943203e+01,1.810783065540068648e+01,2.153018786113478811e+01,2.294938284112737747e+01
4.330000000000000426e+01,2.018351344995152985e+01,1.866450586647799881e+01,1.814621817459392616e+01,2.157603907329260196e+01,2.300126614941471104e+01
4.339999999999999858e+01,2.023060730412398200e+01,1.870282320055278191e+01,1.818428073700453140e+01,2.162238144408577156e+01,2.305372673568158604e+01
4.350000000000000000e+01,2.027723389283501021e+01,1.874119887413068142e+01,1.822243376157774009e+01,2.166889261196722671e+01,2.310674237969857359e+01
4.360000000000000142e+01,2.032389402327461880e+01,1.877981010514101357e+01,1.826025672713901571e+01,2.171499363139970029e+01,2.315942215822806460e+01
4.370000000000000284e+01,2.037139119875445203e+01,1.881788603184048725e+01,1.829712762635969625e+01,2.175972267562864104e+01,2.321156095317930124e+01
4.380000000000000426e+01,2.041903020956208081e+01,1.885525736458698987e+01,1.833362488616834085e+01,2.180347435278239487e+01,2.326347573954387116e+01
4.389999999999999858e+01,2.046703142056813718e+01,1.889246535905666846e+01,1.836972621958255303e+01,2.184740292189271216e+01,2.331484501121122577e+01
4.400000000000000000e+01,2.051591509296667226e+01,1.892974033944886258e+01,1.840676020111404299e+01,2.189159342963625221e+01,2.336594041563381197e+01
4.410000000000000142e+01,2.056600661955691933e+01,1.896739837204891188e+01,1.844517167884782793e+01,2.193592778860751125e+01,2.341748481670893511e+01
4.420000000000000284e+01,2.061642303485770711e+01,1.900594432171268622e+01,1.848493844556475452e+01,2.198096896759363617e+01,2.346962640723895177e+01
4.430000000000000426e+01,2.066640332750483822e+01,1.904523930160318201e+01,1.852531165349519071e+01,2.202608875567828051e+01,2.352254619256100554e+01
4.439999999999999858e+01,2.071618652429851437e+01,1.908427213970827552e+01,1.856456913266948305e+01,2.207167612885746877e+01,2.357609769199438077e+01
4.450000000000000000e+01,2.076583030717866762e+01,1.912223983922495307e+01,1.860352609731672047e+01,2.211721706700530277e+01,2.362990256357710450e+01
4.460000000000000142e+01,2.081529468716005482e+01,1.915972150883297331e+01,1.864226889751520133e+01,2.216271117967759707e+01,2.368339683494845360e+01
4.470000000000000284e+01,2.086376299820783231e+01,1.919697033529669739e+01,1.868008648718319265e+01,2.220841910608567105e+01,2.373588597786208254e+01
4.480000000000000426e+01,2.091214554358153777e+01,1.923510767330880000e+01,1.871704370352975033e+01,2.225501040932569197e+01,2.378740183380921991e+01
4.489999999999999858e+01,2.096025353913286082e+01,1.927232425685993533e+01,1.875286608845769010e+01,2.230228915019102942e+01,2.383844210375437100e+01
4.500000000000000000e+01,2.100713993910397193e+01,1.930794831751468976e+01,1.878816208514656338e+01,2.234933781471489667e+01,2.389007827480897106e+01
4.510000000000000142e+01,2.105328652871392237e+01,1.934308131523181373e+01,1.882415443120541809e+01,2.239564739887874012e+01,2.394162960549918751e+01
4.520000000000000284e+01,2.109950791110171764e+01,1.937987379044703218e+01,1.886103355110742186e+01,2.244120271207183492e+01,2.399297596916901298e+01
4.530000000000000426e+01,2.114611695040242978e+01,1.941792855186343658e+01,1.889774231137926108e+01,2.248689568426521745e+01,2.404443626801296929e+01
4.539999999999999858e+01,2.119368719776630527e+01,1.945646150892257964e+01,1.893482149266609582e+01,2.253266457802120470e+01,2.409606636231499621e+01
4.550000000000000000e+01,2.124213062391856965e+01,1.949517578474053536e+01,1.897196091130945916e+01,2.257880910238776551e+01,2.414817515050453878e+01
4.560000000000000142e+01,2.128985629663059953e+01,1.953433938722164598e+01,1.900848984689590182e+01,2.262503229617197320e+01,2.420045150777141529e+01
4.570000000000000284e+01,2.133679722959069380e+01,1.957356174072642929e+01,1.904416074229375866e+01,2.267122570598580822e+01,2.425171846777398699e+01
4.580000000000000426e+01,2.138433136096267262e+01,1.961181078826023239e+01,1.907972545865617064e+01,2.271708778216143543e+01,2.430224595276317956e+01
4.589999999999999858e+01,2.143276557805461024e+01,1.965007020275765370e+01,1.911575943360497121e+01,2.276397283200410371e+01,2.435192691344099813e+01
4.600000000000000000e+01,2.148120204328079197e+01,1.968992648829917158e+01,1.915260783550264989e+01,2.281217100828912692e+01,2.440251410869972304e+01
4.610000000000000142e+01,2.153030365195969864e+01,1.973020002301382192e+01,1.918988442201951372e+01,2.286096550389488158e+01,2.445464870888595854e+01
4.620000000000000284e+01,2.158029637257085298e+01,1.977146904826254570e+01,1.922640015598847896e+01,2.290970878463016902e+01,2.450719522319199584e+01
4.630000000000000426e+01,2.163011704366118693e+01,1.981277499978150303e+01,1.926224665013376480e+01,2.295779449165712194e+01,2.455977208507458087e+01
4.639999999999999858e+01,2.167931749047161460e+01,1.985358379751846769e+01,1.929737749472183594e+01,2.300506071178235601e+01,2.461319184155354023e+01
4.650000000000000000e+01,2.172715123241439983e+01,1.989388738785016386e+01,1.933287458204691234e+01,2.305142279084452284e+01,2.466747094165825160e+01
4.660000000000000142e+01,2.177435552812955066e+01,1.993417316780853099e+01,1.936949267719831980e+01,2.309728473989105524e+01,2.472189466384567424e+01
4.670000000000000284e+01,2.182081632487199130e+01,1.997434114481557899e+01,1.940701986642149279e+01,2.314278364097863872e+01,2.477444745532173798e+01
4.680000000000000426e+01,2.186801632226434222e+01,2.001478167020647447e+01,1.944510190103711977e+01,2.318782129820663584e+01,2.482649332549524246e+01
4.689999999999999858e+01,2.191553424526868810e+01,2.005591106656864753e+01,1.948339696019835898e+01,2.323340600217873941e+01,2.487852038265512178e+01
4.700000000000000000e+01,2.196361384379052950e+01,2.009647005386035445e+01,1.952152293673578498e+01,2.327896074033607121e+01,2.493112428758578147e+01
4.710000000000000142e+01,2.201233677780394871e+01,2.013581573633990729e+01,1.955906451203563989e+01,2.332497389668726839e+01,2.498322494434596308e+01
4.720000000000000284e+01,2.206185119504856829e+01,2.017412628547567977e+01,1.959559137956145136e+01,2.337156566188316376e+01,2.503438237345685380e+01
4.730000000000000426e+01,2.211114840203116216e+01,2.021247252872173661e+01,1.963261523390501750e+01,2.341777068330363321e+01,2.508511438061294996e+01
4.739999999999999858e+01,2.215963944457813639e+01,2.025036928219665100e+01,1.967019758084240166e+01,2.346401186939415240e+01,2.513586217116242949e+01
4.750000000000000000e+01,2.220634412979712025e+01,2.028758686265794253e+01,1.970738773433686930e+01,2.351007481699564039e+01,2.518637880162180309e+01
4.760000000000000142e+01,2.225126386551665902e+01,2.032511157547693159e+01,1.974480675582372058e+01,2.355713809048695850e+01,2.523654782040864220e+01
4.770000000000000284e+01,2.229512642401579825e+01,2.036310413217986337e+01,1.978153634161841268e+01,2.360425691933006576e+01,2.528592993783984966e+01
4.780000000000000426e+01,2.233861937351306537e+01,2.040188827748332656e+01,1.981687484452413628e+01,2.365099890844867403e+01,2.533545008216068695e+01
4.789999999999999858e+01,2.238200015591402448e+01,2.044091232854941964e+01,1.985153829187056829e+01,2.369767269457651082e+01,2.538537928329590443e+01
4.800000000000000000e+01,2.242583948811050831e+01,2.047989348217840444e+01,1.988620642213147960e+01,2.374437902222520691e+01,2.543526613679638260e+01
4.810000000000000142e+01,2.246951467727886964e+01,2.051896728081205978e+01,1.992097382036027753e+01,2.379109421777965139e+01,2.548463420563909665e+01
4.820000000000000284e+01,2.251312061818383725e+01,2.055804711307759547e+01,1.995614021553888406e+01,2.383708438171176169e+01,2.553425822086720132e+01
4.830000000000000426e+01,2.255762390397132222e+01,2.059687424107973186e+01,1.999153093771008471e+01,2.388334767419836524e+01,2.558441574346038294e+01
4.839999999999999858e+01,2.260230137058848143e+01,2.063469440723976689e+01,2.002704937926791828e+01,2.393039612220097112e+01,2.563525092807860162e+01
4.850000000000000000e+01,2.264634270475334077e+01,2.067254531099245085e+01,2.006286761335631041e+01,2.397755888468948626e+01,2.568661895540892814e+01
4.860000000000000142e+01,2.268992560323429331e+01,2.071259773741723009e+01,2.009749375663179194e+01,2.402560927829560100e+01,2.573831808394590936e+01
4.870000000000000284e+01,2.273372612556820016e+01,2.075343188029628294e+01,2.013169213378428424e+01,2.407440086468228557e+01,2.578941157716213439e+01
4.880000000000000426e+01,2.277782764155264061e+01,2.079353249144497084e+01,2.016582879292223751e+01,2.412290352673018035e+01,2.583913986919229799e+01
4.889999999999999858e+01,2.282272589857538136e+01,2.083313302466697792e+01,2.019994559657597577e+01,2.417098785755476342e+01,2.588853338381321834e+01
4.900000000000000000e+01,2.286931092009509214e+01,2.087252678678648721e+01,2.023395409867017847e+01,2.421768562020689330e+01,2.593763185734474774e+01
4.910000000000000142e+01,2.291677728929513691e+01,2.091225717574400988e+01,2.026894953762008811e+01,2.426450289166743346e+01,2.598608351226860691e+01
4.920000000000000284e+01,2.296403621212260049e+01,2.095290462063106318e+01,2.030435536101202487e+01,2.431240581401143785e+01,2.603378767486125511e+01
4.930000000000000426e+01,2.301024982288356924e+01,2.099376729700718158e+01,2.033970914078507874e+01,2.436090036121946056e+01,2.608107434942693814e+01
4.939999999999999858e+01,2.305625148060615004e+01,2.103417132355833985e+01,2.037569583621663938e+01,2.440911788369836088e+01,2.612854880275686043e+01
4.950000000000000000e+01,2.310218500165906619e+01,2.107478822598082502e+01,2.041192211565574866e+01,2.445710456065335237e+01,2.617624694292730680e+01
4.960000000000000142e+01,2.314784135419130351e+01,2.111484541047230223e+01,2.044703276091683719e+01,2.450442706827740125e+01,2.622327981495723037e+01
4.970000000000000284e+01,2.319250578945696972e+01,2.115550188173363111e+01,2.048076272476565052e+01,2.455164885414506415e+01,2.626986904805567846e+01
4.980000000000000426e+01,2.323593384396603412e+01,2.119713695226246486e+01,2.051465322508947864e+01,2.459997516086410485e+01,2.631759782328309427e+01
4.989999999999999858e+01,2.327891171692013472e+01,2.123881507459693552e+01,2.054861580843996904e+01,2.464974467144681469e+01,2.636700874361496361e+01
