lag_fs,acf_norm_mean,acf_norm_sem
1.150000000000000000e+02,1.131638000000000088e-02,4.373228976069055279e-03
1.155000000000000000e+02,1.744020799999999871e-02,3.814132165218452226e-03
1.160000000000000000e+02,2.287530200000000360e-02,3.283729746907317667e-03
1.165000000000000000e+02,2.727027599999999954e-02,2.890697581665366278e-03
1.170000000000000000e+02,3.043775400000000436e-02,2.676181744419836236e-03
1.175000000000000000e+02,3.237651799999999996e-02,2.580055178205302880e-03
1.180000000000000000e+02,3.326743000000000061e-02,2.494640525610854545e-03
1.185000000000000000e+02,3.344352999999999909e-02,2.351689159142848328e-03
1.190000000000000000e+02,3.333848999999999840e-02,2.172920667596955641e-03
1.195000000000000000e+02,3.342083999999999333e-02,2.085391592207564045e-03
1.200000000000000000e+02,3.412317599999999812e-02,2.255574967910842828e-03
1.205000000000000000e+02,3.577605600000000052e-02,2.713688125243208290e-03
1.210000000000000000e+02,3.855530199999999963e-02,3.327597526207759504e-03
1.215000000000000000e+02,4.244951600000000658e-02,3.939961345699473025e-03
1.220000000000000000e+02,4.725188999999999778e-02,4.433113664741745834e-03
1.225000000000000000e+02,5.257751599999999081e-02,4.735096648345837357e-03
1.230000000000000000e+02,5.790433000000000385e-02,4.818507896723839799e-03
1.235000000000000000e+02,6.263322799999999912e-02,4.700205291898854748e-03
1.240000000000000000e+02,6.616033400000000120e-02,4.438860499819294661e-03
1.245000000000000000e+02,6.795294799999999913e-02,4.125381210350626687e-03
1.250000000000000000e+02,6.761981599999999926e-02,3.858375246492491174e-03
1.255000000000000000e+02,6.496673999999999505e-02,3.701137924032282291e-03
1.260000000000000000e+02,6.003011800000000037e-02,3.643646563602732577e-03
1.265000000000000000e+02,5.308352200000000798e-02,3.611736519551778709e-03
1.270000000000000000e+02,4.461587599999999876e-02,3.518550290403137364e-03
1.275000000000000000e+02,3.528335600000000183e-02,3.312169254706950634e-03
1.280000000000000000e+02,2.584064800000000078e-02,3.001770002001152675e-03
1.285000000000000000e+02,1.705983400000000288e-02,2.673819907911899763e-03
1.290000000000000000e+02,9.646659999999999610e-03,2.493144995093546715e-03
1.295000000000000000e+02,4.164143999999999832e-03,2.618213195048485920e-03
1.300000000000000000e+02,9.724220000000000216e-04,3.038395849293504605e-03
1.305000000000000000e+02,1.916299999999999254e-04,3.595470488993060803e-03
1.310000000000000000e+02,1.691978000000000232e-03,4.131615311799248687e-03
1.315000000000000000e+02,5.112305999999999621e-03,4.543883362832500453e-03
1.320000000000000000e+02,9.905053999999999942e-03,4.781816645076010334e-03
1.325000000000000000e+02,1.540290400000000025e-02,4.839863102688545839e-03
1.330000000000000000e+02,2.089948800000000079e-02,4.750364808355669703e-03
1.335000000000000000e+02,2.573475600000000446e-02,4.572182118555209208e-03
